Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,57,Business travel,Business,3557,4,4,3,4,4,3,5,2,2,2,2,4,2,1,17,10.0,1
Loyal Customer,25,Business travel,Business,3251,2,2,2,2,2,2,2,2,4,5,4,1,3,2,0,0.0,0
disloyal Customer,39,Business travel,Business,2319,2,2,2,1,4,2,4,4,3,2,4,3,2,4,0,0.0,0
Loyal Customer,55,Business travel,Business,1616,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,35,Personal Travel,Eco,2471,2,5,2,5,3,2,3,3,4,3,5,4,5,3,0,0.0,0
Loyal Customer,44,Business travel,Business,2872,2,2,2,2,5,4,5,5,5,5,5,3,5,3,0,0.0,1
Loyal Customer,26,Business travel,Business,4770,1,1,1,1,2,3,2,2,3,3,5,3,4,2,0,0.0,1
Loyal Customer,38,Business travel,Business,3005,4,4,4,4,4,4,4,1,5,3,4,4,4,4,267,287.0,1
Loyal Customer,34,Personal Travel,Eco,1646,1,5,0,3,4,0,4,4,3,3,4,5,4,4,0,0.0,0
Loyal Customer,43,Business travel,Eco,295,4,3,3,3,5,4,1,4,4,4,4,5,4,5,0,0.0,1
disloyal Customer,15,Business travel,Eco,2358,2,2,2,1,5,2,1,5,4,3,5,1,2,5,11,0.0,0
Loyal Customer,42,Business travel,Business,1927,5,5,5,5,2,4,5,4,4,4,4,5,4,4,11,0.0,1
disloyal Customer,9,Business travel,Eco,1944,2,2,2,3,1,2,1,1,4,3,4,4,4,1,0,3.0,0
Loyal Customer,44,Personal Travel,Eco,1397,4,4,4,4,4,4,5,5,5,5,5,3,5,3,30,27.0,1
Loyal Customer,47,Business travel,Eco,1563,4,2,4,2,4,4,4,4,3,1,5,4,1,4,0,0.0,1
Loyal Customer,57,Personal Travel,Eco,1014,2,0,2,3,5,2,5,5,5,5,4,3,5,5,0,0.0,0
Loyal Customer,39,Business travel,Business,1817,1,1,1,1,2,1,4,4,4,5,4,2,4,3,0,8.0,1
Loyal Customer,37,Business travel,Eco,1960,3,2,2,2,3,3,3,3,3,5,3,4,4,3,0,0.0,0
Loyal Customer,42,Business travel,Business,449,4,4,4,4,2,5,5,5,5,4,5,4,5,3,0,0.0,1
Loyal Customer,9,Personal Travel,Eco,1088,4,5,4,1,4,4,4,4,3,2,5,3,4,4,0,0.0,0
Loyal Customer,53,Business travel,Eco,1606,2,1,1,1,2,2,2,2,3,1,3,3,4,2,0,0.0,0
Loyal Customer,41,Business travel,Eco,1424,3,1,1,1,4,3,4,4,3,3,2,3,2,4,0,0.0,1
Loyal Customer,70,Personal Travel,Eco,1555,4,5,4,3,2,3,5,4,4,4,3,3,4,5,0,0.0,0
Loyal Customer,67,Personal Travel,Eco,851,4,2,4,3,2,3,4,4,4,4,4,4,4,4,7,5.0,1
disloyal Customer,58,Business travel,Business,1627,2,2,2,1,5,2,5,5,5,5,4,3,5,5,0,0.0,0
Loyal Customer,19,Personal Travel,Eco,1703,2,3,1,3,3,1,3,3,1,5,3,4,2,3,0,0.0,0
Loyal Customer,22,Business travel,Eco,1548,0,4,0,1,5,0,5,5,4,2,3,4,4,5,63,116.0,1
disloyal Customer,30,Business travel,Eco,1869,4,1,4,3,5,4,1,5,4,1,3,1,4,5,0,7.0,0
Loyal Customer,25,Business travel,Business,3107,1,1,1,1,5,5,5,5,5,4,4,3,5,5,9,1.0,1
Loyal Customer,35,Business travel,Business,443,2,2,2,2,3,5,5,2,2,2,2,4,2,5,14,14.0,1
Loyal Customer,34,Personal Travel,Eco,2411,1,5,1,4,4,1,4,4,4,4,5,3,5,4,0,20.0,0
Loyal Customer,54,Personal Travel,Eco,1016,4,4,4,3,3,4,5,5,5,4,5,5,5,4,8,20.0,0
Loyal Customer,34,Personal Travel,Eco,1991,3,3,3,3,2,4,5,5,5,5,4,5,5,5,0,0.0,1
disloyal Customer,35,Business travel,Business,3418,3,3,3,4,3,3,3,3,5,2,4,3,4,3,21,2.0,0
Loyal Customer,8,Personal Travel,Eco,2037,3,3,3,3,2,2,1,5,5,5,5,4,5,2,0,0.0,1
Loyal Customer,57,Business travel,Business,884,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,67,Business travel,Eco,2376,3,4,4,4,3,3,3,2,1,2,2,3,2,3,151,146.0,0
disloyal Customer,22,Business travel,Eco,1999,1,1,1,3,4,1,4,4,3,2,4,5,5,4,18,14.0,0
disloyal Customer,20,Business travel,Eco,2658,2,1,1,3,4,1,4,4,4,2,4,4,5,4,9,2.0,0
Loyal Customer,19,Business travel,Business,3056,2,2,2,2,4,4,4,4,5,2,5,3,4,4,2,0.0,1
Loyal Customer,39,Personal Travel,Eco,3038,4,4,3,2,1,3,1,1,4,2,4,5,5,1,0,0.0,0
disloyal Customer,40,Business travel,Business,2490,1,1,1,2,4,1,4,4,4,1,3,2,2,4,26,12.0,0
disloyal Customer,45,Business travel,Eco,2270,3,3,3,4,5,3,5,5,3,1,4,4,3,5,0,0.0,0
Loyal Customer,38,Business travel,Eco,3308,2,3,3,3,3,2,2,4,4,2,2,2,3,2,138,137.0,0
Loyal Customer,41,Business travel,Eco,2196,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0.0,1
Loyal Customer,28,Business travel,Business,3141,4,4,4,4,3,3,3,3,4,4,5,4,5,3,0,20.0,1
Loyal Customer,38,Business travel,Business,2626,1,1,1,1,5,5,5,4,4,4,4,5,4,5,0,0.0,1
disloyal Customer,25,Business travel,Eco,1889,3,1,2,3,4,2,5,4,3,1,4,4,4,4,45,30.0,0
Loyal Customer,12,Personal Travel,Eco Plus,2885,1,5,1,1,2,1,2,2,4,5,3,5,4,2,0,2.0,0
Loyal Customer,40,Business travel,Business,832,2,2,2,2,5,4,4,5,5,5,5,4,5,5,0,3.0,1
Loyal Customer,70,Business travel,Business,73,1,3,3,3,2,2,2,4,4,4,1,1,4,3,0,0.0,0
Loyal Customer,59,Business travel,Business,343,2,2,2,2,4,5,4,5,5,5,5,3,5,3,80,69.0,1
Loyal Customer,41,Business travel,Eco,2321,4,5,5,5,5,4,5,5,3,3,3,2,2,5,15,15.0,0
Loyal Customer,44,Personal Travel,Eco Plus,517,2,2,2,2,5,5,5,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,58,Business travel,Business,3340,3,3,3,3,2,5,5,5,5,5,5,3,5,3,63,61.0,1
Loyal Customer,38,Personal Travel,Eco,1805,3,4,3,4,2,3,2,2,3,3,4,4,3,2,0,2.0,0
Loyal Customer,26,Personal Travel,Eco,1599,2,2,2,2,5,5,5,4,4,4,4,3,4,3,16,13.0,1
Loyal Customer,18,Business travel,Eco,3508,5,1,4,4,5,5,5,5,3,3,4,4,5,5,12,9.0,1
Loyal Customer,43,Business travel,Business,2224,3,3,4,3,4,2,3,3,3,3,3,3,3,2,0,0.0,0
Loyal Customer,42,Personal Travel,Eco,2406,4,4,4,4,5,4,5,5,3,3,5,5,4,5,0,0.0,1
Loyal Customer,34,Personal Travel,Business,1100,1,1,1,1,5,4,5,5,5,5,5,5,5,4,0,0.0,1
Loyal Customer,38,Business travel,Eco,2635,2,1,4,1,2,2,2,2,2,3,3,2,3,2,0,0.0,0
Loyal Customer,58,Business travel,Business,1217,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,40,Business travel,Business,3520,4,4,4,4,2,5,4,4,4,3,4,3,4,3,0,0.0,1
disloyal Customer,37,Business travel,Eco,2232,4,0,4,3,4,4,4,4,2,4,3,4,2,4,117,113.0,1
Loyal Customer,48,Business travel,Business,2348,1,1,1,1,5,5,5,5,5,5,5,3,5,4,10,0.0,1
Loyal Customer,55,Business travel,Business,1841,1,1,1,1,4,5,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,33,Business travel,Business,417,2,2,2,2,2,2,2,2,2,2,2,1,2,2,29,26.0,0
Loyal Customer,38,Personal Travel,Eco,1237,4,5,4,2,3,4,4,3,5,4,5,4,4,3,0,0.0,1
Loyal Customer,14,Personal Travel,Eco,2793,1,1,1,3,4,1,4,4,3,1,3,3,2,4,0,0.0,0
Loyal Customer,26,Personal Travel,Eco Plus,2593,4,5,4,1,5,4,5,5,4,2,5,4,4,5,0,0.0,0
disloyal Customer,20,Business travel,Eco,2118,3,2,3,2,1,3,1,1,2,2,2,2,1,1,0,18.0,0
Loyal Customer,65,Personal Travel,Eco,459,5,5,3,5,4,5,4,4,4,4,4,4,4,4,36,26.0,1
Loyal Customer,24,Personal Travel,Eco,2271,4,4,4,4,4,4,4,3,4,4,4,4,3,4,14,7.0,1
Loyal Customer,13,Personal Travel,Eco,3529,4,4,4,3,4,1,1,5,3,5,5,1,3,1,18,0.0,0
Loyal Customer,61,Personal Travel,Eco,1586,2,5,2,3,1,2,1,1,5,3,1,3,3,1,105,88.0,0
Loyal Customer,55,Business travel,Business,1560,3,3,3,3,4,4,4,4,4,4,4,3,4,5,1,0.0,1
Loyal Customer,27,Personal Travel,Eco,2074,2,2,2,4,2,3,3,4,4,4,3,3,3,3,116,146.0,0
Loyal Customer,21,Business travel,Business,1389,2,5,5,5,2,2,2,2,1,2,4,2,3,2,0,13.0,0
disloyal Customer,21,Business travel,Eco,1375,2,4,2,3,3,2,3,3,1,4,3,1,4,3,22,13.0,0
Loyal Customer,37,Business travel,Business,3570,5,5,5,5,5,5,5,5,5,5,5,4,5,5,48,38.0,1
Loyal Customer,25,Business travel,Business,3723,4,4,4,4,5,5,5,5,3,4,4,4,5,5,28,41.0,1
Loyal Customer,39,Business travel,Business,2556,0,5,1,2,1,2,4,5,5,5,5,1,5,4,0,0.0,1
disloyal Customer,26,Business travel,Eco,1586,0,0,1,2,3,1,4,3,3,1,4,1,4,3,0,0.0,1
Loyal Customer,30,Business travel,Business,3362,3,5,3,3,2,2,2,2,4,4,2,3,1,2,0,0.0,1
Loyal Customer,59,Business travel,Business,444,5,5,4,5,5,5,5,4,4,4,4,3,4,3,0,0.0,1
disloyal Customer,34,Personal Travel,Eco,2371,2,5,2,2,5,2,1,5,3,5,5,4,5,5,0,0.0,0
Loyal Customer,62,Personal Travel,Eco,510,3,3,3,3,2,5,5,5,5,5,5,3,5,5,0,6.0,1
Loyal Customer,32,Business travel,Eco,1980,2,4,4,4,2,2,2,2,1,1,2,1,2,2,1,11.0,0
disloyal Customer,23,Business travel,Eco,2270,4,4,4,5,2,4,2,2,2,4,4,2,3,2,0,0.0,1
Loyal Customer,47,Business travel,Business,3822,1,1,1,1,5,4,5,4,4,4,4,3,4,4,101,102.0,1
Loyal Customer,38,Personal Travel,Eco,1868,4,4,4,4,3,1,4,5,5,5,5,4,5,4,0,0.0,1
Loyal Customer,41,Business travel,Eco,2155,4,2,2,2,4,4,4,4,2,5,4,1,4,4,0,2.0,1
Loyal Customer,33,Business travel,Business,801,5,5,5,5,2,4,5,4,4,4,4,3,4,3,4,2.0,1
Loyal Customer,62,Business travel,Business,2993,2,2,4,2,4,3,5,4,4,4,4,5,4,2,0,0.0,1
Loyal Customer,38,Business travel,Business,3509,4,5,5,5,1,3,4,2,2,2,4,4,2,3,0,0.0,0
Loyal Customer,50,Business travel,Business,3709,5,3,2,2,3,3,3,5,5,4,5,4,5,3,8,0.0,0
disloyal Customer,24,Business travel,Eco,1497,4,4,4,2,1,4,1,1,4,3,5,4,4,1,0,0.0,1
Loyal Customer,54,Business travel,Business,2916,2,2,2,2,2,5,5,4,4,5,4,5,4,4,0,0.0,1
Loyal Customer,27,Personal Travel,Eco,2108,5,2,1,1,5,5,5,3,3,3,1,5,2,5,0,0.0,1
Loyal Customer,44,Personal Travel,Business,1107,5,3,5,3,5,3,3,1,1,5,1,2,1,1,11,0.0,1
Loyal Customer,31,Personal Travel,Eco,2297,2,2,2,2,4,4,5,5,5,5,4,3,5,4,0,0.0,1
disloyal Customer,24,Business travel,Eco,1864,5,5,5,2,2,5,2,2,5,3,5,5,2,2,8,7.0,1
Loyal Customer,62,Business travel,Business,3734,2,2,2,2,3,5,5,5,5,5,5,5,5,4,0,0.0,1
Loyal Customer,39,Business travel,Business,1889,1,1,1,1,4,5,4,4,4,4,4,3,4,4,54,49.0,1
Loyal Customer,26,Business travel,Business,3287,4,4,4,4,4,4,4,4,3,2,4,4,3,4,0,0.0,1
Loyal Customer,39,Business travel,Eco Plus,1706,3,3,3,3,3,2,3,3,2,5,3,2,3,3,28,62.0,0
Loyal Customer,39,Business travel,Eco Plus,2369,5,3,3,3,5,5,5,5,2,1,5,5,5,5,0,0.0,1
Loyal Customer,14,Personal Travel,Eco,2837,3,4,3,5,5,3,1,5,5,4,5,3,5,5,0,0.0,0
Loyal Customer,56,Personal Travel,Eco,2014,3,3,3,3,2,3,2,2,2,1,3,1,1,2,0,0.0,0
Loyal Customer,37,Business travel,Eco Plus,961,2,4,4,4,2,2,2,2,4,4,4,3,4,2,11,12.0,0
Loyal Customer,33,Personal Travel,Eco Plus,2068,4,5,5,1,5,5,5,5,4,2,1,1,4,5,0,0.0,0
Loyal Customer,16,Business travel,Eco Plus,2304,4,4,4,4,4,4,3,4,3,1,4,4,4,4,38,46.0,0
Loyal Customer,59,Business travel,Eco Plus,1035,1,1,1,1,3,3,4,1,1,1,1,1,1,4,3,0.0,0
Loyal Customer,16,Personal Travel,Eco,1875,2,3,2,4,3,2,3,3,3,3,3,2,3,3,50,37.0,0
Loyal Customer,44,Personal Travel,Eco,509,3,3,3,3,2,4,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,41,Personal Travel,Business,1189,4,4,4,3,2,3,5,1,1,4,1,3,1,5,0,8.0,0
Loyal Customer,45,Business travel,Business,1992,5,5,5,5,4,5,4,3,3,3,3,5,3,3,0,0.0,1
Loyal Customer,41,Business travel,Business,2143,4,4,4,4,3,4,4,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,69,Personal Travel,Eco,1832,0,4,0,4,1,0,1,1,3,4,5,5,5,1,14,0.0,1
Loyal Customer,46,Business travel,Business,2967,4,4,4,4,5,4,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,28,Business travel,Business,1976,4,2,4,4,3,3,3,3,5,2,4,5,4,3,0,0.0,1
Loyal Customer,23,Business travel,Business,3090,1,1,1,1,4,4,4,4,3,4,5,3,5,4,0,6.0,1
disloyal Customer,23,Business travel,Business,1832,5,0,5,1,2,5,2,2,3,5,5,3,5,2,0,0.0,1
Loyal Customer,10,Personal Travel,Eco,3489,0,4,0,3,3,0,4,3,2,1,4,2,3,3,7,0.0,1
Loyal Customer,57,Business travel,Eco Plus,1963,2,5,5,5,2,2,2,2,1,4,4,1,4,2,1,0.0,0
Loyal Customer,56,Business travel,Business,1080,3,2,3,3,4,4,5,4,4,4,4,3,4,1,57,46.0,1
disloyal Customer,30,Business travel,Business,3070,3,3,3,2,4,3,4,4,4,2,4,5,4,4,3,0.0,0
Loyal Customer,53,Business travel,Business,1420,5,5,5,5,4,5,5,5,5,5,5,3,5,3,61,39.0,1
disloyal Customer,27,Business travel,Business,2879,3,4,4,4,5,4,5,5,5,3,5,4,5,5,0,27.0,0
Loyal Customer,42,Business travel,Business,2970,2,2,2,2,5,5,4,4,4,4,4,4,4,3,60,55.0,1
Loyal Customer,33,Business travel,Business,397,5,5,5,5,4,5,5,4,4,4,4,5,4,3,0,1.0,1
Loyal Customer,45,Business travel,Business,3976,3,3,3,3,1,1,5,5,5,5,5,4,5,4,82,62.0,1
Loyal Customer,42,Personal Travel,Eco,333,4,5,5,4,3,5,5,4,4,5,4,5,4,5,75,93.0,0
Loyal Customer,32,Personal Travel,Eco,1830,2,4,0,1,0,2,2,5,4,5,4,2,3,2,143,141.0,0
disloyal Customer,39,Business travel,Eco,1723,2,3,2,3,2,2,2,2,4,2,3,3,3,2,0,0.0,0
Loyal Customer,58,Business travel,Business,2077,0,4,0,1,3,5,5,2,2,4,4,4,2,4,0,0.0,1
Loyal Customer,54,Business travel,Eco,550,3,4,4,4,2,3,4,3,3,3,3,2,3,3,0,0.0,0
disloyal Customer,21,Business travel,Eco,2311,1,1,1,3,5,1,5,5,1,2,2,4,1,5,0,0.0,0
disloyal Customer,50,Business travel,Eco Plus,1520,3,3,3,1,4,3,4,4,5,3,1,1,1,4,0,0.0,0
Loyal Customer,28,Business travel,Eco,2160,3,3,4,3,3,3,3,3,1,5,4,2,4,3,17,11.0,0
Loyal Customer,37,Business travel,Business,3805,4,3,1,1,1,4,4,4,4,4,4,2,4,1,0,4.0,0
Loyal Customer,46,Business travel,Business,2026,5,4,5,5,3,4,5,5,5,5,5,5,5,4,9,0.0,1
Loyal Customer,20,Personal Travel,Eco Plus,2723,4,5,4,2,4,4,4,4,4,3,4,3,4,4,0,0.0,0
Loyal Customer,17,Personal Travel,Eco,2167,4,2,4,4,2,4,2,2,1,5,3,1,4,2,6,0.0,0
Loyal Customer,39,Business travel,Business,3889,4,4,4,4,4,4,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,29,Personal Travel,Eco,2345,3,1,3,3,1,3,1,1,3,1,3,4,4,1,0,0.0,0
Loyal Customer,23,Business travel,Business,4233,2,2,2,2,3,3,3,3,3,4,5,4,5,3,0,0.0,1
Loyal Customer,25,Business travel,Eco,1548,4,2,2,2,4,4,4,4,3,4,1,2,4,4,0,9.0,1
Loyal Customer,29,Personal Travel,Eco,3262,4,5,4,1,4,4,4,1,1,4,1,4,1,5,2,0.0,1
Loyal Customer,24,Personal Travel,Eco,2733,2,5,2,2,2,2,2,2,5,4,4,4,5,2,0,5.0,0
Loyal Customer,70,Personal Travel,Eco,2736,3,2,3,4,4,3,4,4,1,2,4,2,3,4,0,6.0,0
disloyal Customer,22,Business travel,Eco,2523,2,2,2,4,5,2,5,5,5,3,4,4,5,5,0,0.0,1
Loyal Customer,50,Business travel,Business,722,3,3,3,3,2,4,5,5,5,5,5,3,5,4,15,18.0,1
disloyal Customer,20,Business travel,Eco,1168,2,4,2,2,5,2,5,5,5,4,4,3,4,5,66,66.0,0
Loyal Customer,64,Personal Travel,Eco,1239,4,4,3,4,2,3,4,2,2,3,2,4,2,4,0,,0
Loyal Customer,53,Personal Travel,Eco,409,4,5,4,4,4,4,5,3,3,4,3,5,3,3,0,0.0,0
disloyal Customer,47,Business travel,Eco,2030,2,0,2,3,3,2,2,3,1,3,2,1,4,3,1,0.0,0
Loyal Customer,40,Personal Travel,Eco,2614,4,1,1,1,4,4,4,4,4,3,1,5,2,4,3,24.0,1
Loyal Customer,14,Personal Travel,Eco,2516,1,4,1,4,4,1,4,4,3,4,4,5,4,4,73,83.0,0
Loyal Customer,62,Personal Travel,Eco,872,5,5,5,5,1,5,4,5,5,5,5,4,5,3,0,0.0,1
disloyal Customer,28,Business travel,Business,1947,2,2,2,1,2,2,2,2,1,4,5,3,1,2,0,29.0,0
Loyal Customer,54,Business travel,Business,512,4,2,2,2,5,3,3,4,4,4,4,3,4,1,13,29.0,0
disloyal Customer,27,Business travel,Business,1029,2,2,2,3,4,2,4,4,3,5,4,3,5,4,0,0.0,0
Loyal Customer,56,Business travel,Business,3869,3,3,3,3,3,4,5,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,66,Personal Travel,Eco,1198,4,3,2,2,4,4,5,4,3,4,3,5,4,4,7,0.0,1
Loyal Customer,44,Business travel,Eco,1948,3,2,2,2,4,3,4,4,2,2,3,4,4,4,0,0.0,0
Loyal Customer,33,Business travel,Eco,1640,5,3,3,3,5,5,5,5,1,2,5,3,4,5,0,0.0,1
Loyal Customer,70,Personal Travel,Eco,655,1,1,1,1,5,4,5,5,5,2,3,3,5,5,0,0.0,1
Loyal Customer,56,Business travel,Business,3969,5,5,5,5,3,3,5,5,5,4,5,3,5,1,0,0.0,1
Loyal Customer,46,Business travel,Business,347,1,1,1,1,3,4,4,5,5,5,5,3,5,3,0,0.0,1
disloyal Customer,44,Business travel,Eco,2824,2,2,2,4,4,2,4,4,3,1,5,4,4,4,22,12.0,0
Loyal Customer,50,Business travel,Business,532,1,1,1,1,3,4,1,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,47,Business travel,Business,3059,0,0,0,5,3,2,5,1,1,1,1,1,1,4,38,26.0,1
disloyal Customer,61,Business travel,Business,2135,4,4,4,3,1,4,1,1,3,4,4,4,4,1,0,0.0,1
Loyal Customer,38,Business travel,Business,3221,2,2,2,2,2,4,4,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,15,Personal Travel,Eco,1305,2,3,2,2,5,2,5,5,3,1,2,3,3,5,0,0.0,0
Loyal Customer,44,Business travel,Business,2617,4,4,4,4,4,5,4,5,5,5,5,3,5,3,5,3.0,1
Loyal Customer,59,Business travel,Eco Plus,318,5,4,4,4,4,3,5,5,5,5,5,4,5,1,117,110.0,1
Loyal Customer,44,Business travel,Business,1523,1,1,5,1,5,5,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,66,Personal Travel,Eco,2105,1,2,1,4,4,1,4,4,1,2,4,2,3,4,79,62.0,0
Loyal Customer,50,Business travel,Business,462,1,1,3,1,3,4,4,4,4,4,4,5,4,3,0,0.0,1
disloyal Customer,30,Business travel,Business,2488,4,3,3,4,2,3,1,2,4,2,4,4,5,2,0,6.0,1
Loyal Customer,62,Business travel,Business,2817,4,2,2,2,2,2,2,4,4,4,4,2,4,1,1,10.0,0
Loyal Customer,20,Business travel,Business,2044,1,1,1,1,3,4,3,3,2,3,3,1,2,3,0,0.0,1
disloyal Customer,25,Business travel,Eco,1794,3,4,3,3,5,3,2,5,3,2,5,5,1,5,1,5.0,0
Loyal Customer,66,Personal Travel,Business,341,4,3,4,4,1,3,3,1,1,4,1,1,1,1,0,0.0,0
disloyal Customer,9,Business travel,Eco,1920,2,4,2,1,3,2,2,3,5,3,4,5,5,3,0,0.0,0
Loyal Customer,47,Personal Travel,Eco,2231,4,4,4,3,5,4,5,5,3,2,2,1,4,5,0,0.0,0
Loyal Customer,23,Personal Travel,Eco,1778,4,4,4,4,3,5,5,4,4,4,4,1,4,3,0,0.0,1
Loyal Customer,23,Personal Travel,Eco,3308,5,2,2,2,2,3,5,5,5,5,5,4,5,5,0,22.0,1
Loyal Customer,46,Personal Travel,Business,373,5,4,5,5,4,5,5,1,1,5,1,4,1,4,0,0.0,1
Loyal Customer,31,Business travel,Business,4206,3,3,3,3,3,4,3,3,4,2,4,5,5,3,3,0.0,1
Loyal Customer,47,Business travel,Business,3220,2,2,5,2,2,4,4,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,47,Business travel,Business,1456,5,5,4,5,3,4,5,4,4,5,4,4,4,4,1,0.0,1
Loyal Customer,61,Business travel,Eco,1811,5,2,2,2,5,5,5,5,5,3,4,5,4,5,0,0.0,1
Loyal Customer,20,Personal Travel,Eco,2782,3,5,3,4,5,3,5,5,3,5,4,5,1,5,0,0.0,0
Loyal Customer,16,Personal Travel,Eco,2331,3,5,3,3,1,3,1,1,2,5,2,5,4,1,0,0.0,0
Loyal Customer,46,Personal Travel,Eco,1664,1,4,0,2,2,0,2,2,3,4,4,3,5,2,25,22.0,0
Loyal Customer,65,Business travel,Business,3226,2,4,4,4,3,3,4,2,2,2,2,4,2,1,14,5.0,0
Loyal Customer,50,Business travel,Business,2265,3,3,3,3,4,4,4,2,2,2,2,4,2,5,0,0.0,1
Loyal Customer,42,Business travel,Business,866,3,3,3,3,2,4,5,4,4,4,4,4,4,5,22,16.0,1
Loyal Customer,63,Personal Travel,Eco,365,4,4,1,4,5,5,5,4,4,4,4,5,4,5,85,89.0,1
Loyal Customer,12,Personal Travel,Eco Plus,2104,3,4,3,3,5,5,5,5,5,5,4,4,4,5,0,0.0,1
Loyal Customer,47,Business travel,Eco,1968,3,3,3,3,3,3,3,3,2,1,3,1,4,3,83,73.0,0
Loyal Customer,33,Personal Travel,Eco,2058,5,5,3,5,5,5,5,5,3,3,3,1,5,5,6,4.0,1
Loyal Customer,48,Business travel,Business,3241,3,3,3,3,4,5,5,4,4,5,4,5,4,4,113,123.0,1
Loyal Customer,26,Business travel,Business,3294,4,4,4,4,3,3,3,3,3,2,2,5,3,3,42,28.0,1
Loyal Customer,77,Business travel,Business,1724,1,3,3,3,3,2,3,1,1,1,1,2,1,2,0,0.0,0
disloyal Customer,24,Business travel,Eco,1792,2,2,2,4,2,2,2,2,4,3,4,3,4,2,0,6.0,0
disloyal Customer,22,Business travel,Eco,1439,2,0,2,5,3,2,4,3,1,1,2,1,5,3,10,3.0,0
Loyal Customer,52,Business travel,Business,2651,5,5,5,5,3,5,5,3,3,3,3,3,3,3,0,0.0,1
Loyal Customer,77,Business travel,Business,3788,3,4,4,4,2,4,3,3,3,3,3,2,3,3,0,0.0,0
Loyal Customer,51,Business travel,Business,230,2,2,4,2,2,4,4,5,5,5,5,4,5,4,0,0.0,1
Loyal Customer,45,Business travel,Eco,329,3,5,5,5,2,4,4,3,3,3,3,3,3,1,9,0.0,0
Loyal Customer,23,Personal Travel,Eco,2024,2,4,2,4,5,2,5,5,5,5,5,3,4,5,0,0.0,0
Loyal Customer,40,Business travel,Business,2519,3,3,3,3,3,4,4,5,5,5,5,3,5,4,0,33.0,1
Loyal Customer,57,Business travel,Business,2741,2,2,2,2,2,5,4,4,4,4,4,3,4,4,13,6.0,1
Loyal Customer,44,Business travel,Business,2886,1,2,2,2,1,4,4,1,1,1,1,4,1,1,0,3.0,0
Loyal Customer,30,Personal Travel,Eco,2722,2,2,2,2,3,5,1,5,5,5,5,2,5,1,0,0.0,1
Loyal Customer,41,Business travel,Business,2433,2,2,2,2,2,5,5,3,3,4,3,3,3,3,0,0.0,1
disloyal Customer,15,Business travel,Eco,2512,4,4,4,3,5,4,5,5,3,2,4,5,5,5,0,0.0,1
Loyal Customer,31,Business travel,Business,1996,1,2,2,2,1,1,1,1,1,2,3,4,4,1,0,4.0,0
Loyal Customer,35,Business travel,Business,3187,5,5,5,5,3,4,4,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,52,Business travel,Eco,1513,4,3,3,3,4,4,4,4,4,4,3,5,3,4,0,0.0,1
Loyal Customer,37,Business travel,Business,2457,5,5,5,5,1,4,1,5,5,5,5,5,5,5,0,0.0,1
disloyal Customer,24,Business travel,Business,1379,3,1,3,3,2,3,2,2,4,4,4,1,4,2,77,91.0,0
Loyal Customer,48,Business travel,Business,3333,5,5,5,5,4,5,5,5,5,5,5,5,5,3,1,1.0,1
Loyal Customer,41,Business travel,Business,1776,2,2,2,2,2,4,4,4,4,4,4,4,4,3,19,16.0,1
Loyal Customer,56,Business travel,Eco Plus,1442,4,1,1,1,4,4,4,4,4,3,2,4,2,4,0,0.0,1
Loyal Customer,57,Personal Travel,Eco,575,0,2,0,4,5,0,5,5,4,1,4,2,3,5,0,0.0,1
disloyal Customer,23,Business travel,Eco,2092,1,2,1,3,3,1,3,3,1,4,4,2,3,3,15,15.0,0
Loyal Customer,42,Personal Travel,Eco,1482,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,2.0,1
Loyal Customer,40,Business travel,Eco,2317,2,1,1,1,2,2,2,2,3,4,2,2,2,2,0,0.0,0
Loyal Customer,64,Personal Travel,Eco,634,3,3,2,3,5,5,5,5,3,2,4,4,4,5,41,96.0,1
disloyal Customer,39,Business travel,Business,1096,2,3,3,1,3,3,3,3,2,2,2,5,4,3,0,0.0,0
Loyal Customer,51,Business travel,Business,3767,2,2,2,2,3,5,4,4,4,4,4,4,4,5,21,18.0,1
