Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,13,Personal Travel,Eco,1919,3,2,3,4,3,3,2,3,4,3,4,2,3,3,59,61.0,0
Loyal Customer,32,Business travel,Business,2279,3,3,3,3,2,2,2,2,4,4,3,2,5,2,0,0.0,1
Loyal Customer,42,Business travel,Business,90,4,4,4,4,2,5,4,4,4,4,5,5,4,3,1,0.0,1
disloyal Customer,44,Business travel,Business,1495,2,2,2,3,1,2,5,1,4,5,4,4,5,1,10,11.0,1
Loyal Customer,56,Business travel,Business,401,3,1,1,1,5,4,3,3,3,3,3,1,3,3,14,17.0,0
Loyal Customer,22,Personal Travel,Eco,1447,2,5,2,1,1,2,1,1,5,4,4,4,4,1,0,0.0,0
disloyal Customer,25,Business travel,Eco,1751,1,3,1,4,3,1,3,3,2,1,3,4,5,3,34,25.0,0
Loyal Customer,34,Business travel,Business,2037,2,2,2,2,2,5,4,4,4,4,4,4,4,4,62,60.0,1
Loyal Customer,52,Business travel,Business,371,5,5,4,5,2,4,5,4,4,4,4,4,4,4,10,9.0,1
Loyal Customer,52,Personal Travel,Eco,2710,3,5,3,2,2,3,5,2,4,5,5,3,5,2,0,11.0,0
Loyal Customer,25,Personal Travel,Eco,2884,1,3,1,2,5,1,5,5,5,5,4,1,1,5,0,0.0,0
Loyal Customer,60,Business travel,Eco,915,3,2,2,2,4,3,4,3,3,3,3,1,3,4,0,0.0,0
disloyal Customer,45,Business travel,Eco,1386,3,3,3,3,4,3,5,4,3,2,3,3,3,4,0,8.0,0
Loyal Customer,52,Personal Travel,Eco,1913,3,4,3,1,4,3,4,4,3,4,5,4,4,4,0,0.0,0
Loyal Customer,51,Business travel,Eco,1931,2,5,3,5,2,2,2,2,5,2,5,2,3,2,0,0.0,1
Loyal Customer,25,Personal Travel,Business,1757,4,4,4,4,5,5,5,4,4,4,4,3,4,5,16,10.0,1
Loyal Customer,24,Business travel,Business,2652,4,4,4,4,4,4,4,4,5,2,4,5,5,4,0,0.0,1
Loyal Customer,40,Business travel,Eco,1782,4,2,2,2,4,4,4,4,2,3,4,1,3,4,6,0.0,1
Loyal Customer,35,Business travel,Business,327,2,2,2,2,2,5,4,4,4,4,4,4,4,4,38,33.0,1
Loyal Customer,31,Business travel,Business,3315,1,1,1,1,5,5,5,5,5,3,4,4,4,5,0,0.0,1
Loyal Customer,54,Personal Travel,Eco Plus,1784,3,1,3,1,1,3,1,1,3,4,1,3,1,1,0,0.0,0
disloyal Customer,18,Business travel,Eco,2027,2,2,2,1,3,2,3,3,5,3,4,4,5,3,0,4.0,0
Loyal Customer,43,Business travel,Eco Plus,461,2,2,2,2,3,4,3,2,2,2,2,3,2,2,0,0.0,0
Loyal Customer,52,Business travel,Business,696,2,5,5,5,4,2,3,2,2,2,2,1,2,4,0,0.0,0
disloyal Customer,25,Business travel,Business,1992,4,0,4,4,5,4,5,5,3,4,4,3,5,5,0,0.0,0
Loyal Customer,55,Business travel,Eco,222,4,1,1,1,1,3,5,5,5,4,5,2,5,5,0,0.0,1
Loyal Customer,64,Personal Travel,Eco,233,4,4,4,4,3,4,5,4,4,4,4,4,4,4,0,15.0,1
Loyal Customer,36,Business travel,Business,2440,2,1,1,1,2,2,3,2,2,2,2,2,2,2,0,0.0,0
Loyal Customer,44,Business travel,Business,1872,1,1,1,1,3,5,4,4,4,4,4,4,4,4,0,9.0,1
Loyal Customer,24,Personal Travel,Business,1475,1,1,1,1,5,5,5,5,4,4,2,5,5,5,74,76.0,1
Loyal Customer,63,Business travel,Business,3832,1,5,5,5,1,4,3,4,4,4,1,2,4,1,33,43.0,0
Loyal Customer,12,Business travel,Business,5179,4,4,5,4,4,4,4,4,3,5,4,3,4,4,0,0.0,1
Loyal Customer,41,Business travel,Eco Plus,2255,3,5,5,5,3,3,3,3,4,1,2,4,2,3,41,35.0,0
disloyal Customer,15,Business travel,Eco,2205,1,5,1,4,4,1,3,4,5,1,3,4,3,4,34,39.0,0
Loyal Customer,11,Personal Travel,Eco,1020,5,4,4,4,5,5,5,5,5,2,4,1,1,5,0,0.0,1
Loyal Customer,53,Business travel,Business,1700,5,5,5,5,2,4,5,5,5,5,5,4,5,3,32,17.0,1
Loyal Customer,7,Personal Travel,Eco,1242,5,0,4,1,2,4,5,2,3,4,4,4,4,2,0,0.0,1
Loyal Customer,58,Business travel,Business,3815,3,3,3,3,4,5,4,5,5,5,5,3,5,4,0,5.0,1
Loyal Customer,24,Personal Travel,Eco Plus,2041,3,5,0,4,1,0,1,1,4,4,4,5,5,1,96,,0
Loyal Customer,53,Personal Travel,Eco,2030,1,4,1,2,4,1,4,4,5,5,4,3,4,4,4,8.0,0
Loyal Customer,17,Personal Travel,Eco,2360,0,5,0,2,3,0,3,3,4,5,4,3,4,3,0,0.0,1
Loyal Customer,69,Personal Travel,Eco,934,4,4,4,4,4,4,4,4,4,4,5,3,4,5,5,0.0,1
Loyal Customer,25,Business travel,Business,2724,1,1,1,1,3,3,3,3,4,3,5,4,4,3,0,4.0,1
Loyal Customer,67,Personal Travel,Business,383,2,1,2,3,1,2,3,2,2,2,5,4,2,3,85,71.0,0
Loyal Customer,31,Personal Travel,Eco,1548,3,5,3,1,1,3,1,1,4,3,5,5,4,1,35,16.0,0
Loyal Customer,66,Personal Travel,Eco,1907,4,2,4,3,4,4,3,4,2,1,3,2,3,4,0,0.0,0
disloyal Customer,32,Business travel,Business,1533,1,1,1,4,1,1,1,1,4,5,4,4,5,1,0,0.0,0
Loyal Customer,47,Business travel,Business,880,4,4,4,4,5,4,5,5,5,5,5,4,5,4,3,0.0,1
disloyal Customer,47,Business travel,Business,1689,3,3,3,5,4,3,4,4,4,3,5,3,4,4,14,6.0,0
Loyal Customer,26,Business travel,Business,4125,4,4,4,4,5,5,5,5,2,1,4,1,3,5,0,0.0,1
Loyal Customer,17,Personal Travel,Eco,1707,1,5,1,1,5,1,5,5,5,4,5,4,4,5,0,0.0,0
Loyal Customer,34,Business travel,Eco,976,4,2,3,2,4,4,4,4,3,4,2,1,1,4,0,0.0,1
disloyal Customer,23,Business travel,Eco,1823,5,5,5,2,4,5,4,4,5,4,4,3,5,4,0,1.0,1
Loyal Customer,19,Personal Travel,Eco Plus,2310,1,4,1,4,1,1,1,1,4,5,3,4,3,1,0,8.0,0
disloyal Customer,30,Business travel,Business,3239,4,4,4,2,3,4,3,3,3,2,4,5,5,3,16,0.0,0
disloyal Customer,26,Business travel,Eco Plus,1968,1,2,2,2,4,2,3,4,3,2,1,1,4,4,0,0.0,0
Loyal Customer,56,Personal Travel,Eco,1007,4,4,4,4,5,5,5,5,3,3,5,5,5,5,0,0.0,1
disloyal Customer,35,Business travel,Eco,1196,1,2,1,3,1,1,1,1,4,3,3,3,3,1,49,56.0,0
Loyal Customer,48,Personal Travel,Eco,1674,3,3,3,2,3,3,3,3,1,3,3,4,2,3,0,0.0,0
Loyal Customer,31,Business travel,Business,2693,4,4,4,4,4,4,4,4,4,2,3,2,3,4,0,0.0,0
Loyal Customer,37,Personal Travel,Eco Plus,3394,3,1,3,3,3,5,5,4,2,3,3,5,1,5,0,0.0,0
Loyal Customer,35,Business travel,Eco,2406,4,4,5,4,4,4,4,4,4,4,2,5,4,4,0,0.0,1
Loyal Customer,30,Business travel,Business,4285,5,5,5,5,4,4,5,4,3,5,1,2,3,4,0,3.0,1
Loyal Customer,39,Business travel,Business,2462,1,2,2,2,4,4,3,1,1,1,1,4,1,2,0,13.0,0
Loyal Customer,36,Business travel,Business,2828,0,0,0,4,5,5,5,5,5,5,5,5,5,3,46,40.0,1
Loyal Customer,43,Business travel,Business,3968,1,1,1,1,5,5,4,5,5,5,5,5,5,4,14,2.0,1
disloyal Customer,68,Business travel,Eco,1467,4,3,4,3,4,4,4,4,2,1,3,2,3,4,0,0.0,0
Loyal Customer,25,Personal Travel,Business,2758,4,2,3,3,5,3,5,5,2,4,3,3,4,5,3,0.0,0
disloyal Customer,30,Business travel,Eco,2010,4,4,4,1,3,4,3,3,2,1,3,3,4,3,24,0.0,0
Loyal Customer,61,Business travel,Business,1900,4,4,5,4,5,5,5,5,2,5,2,5,4,5,172,168.0,1
Loyal Customer,22,Business travel,Business,1982,3,3,3,3,4,4,4,4,5,5,4,5,5,4,0,0.0,1
Loyal Customer,58,Business travel,Business,576,5,5,2,5,4,4,4,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,51,Business travel,Business,1485,4,4,4,4,5,4,4,4,4,5,4,4,4,5,0,0.0,1
Loyal Customer,47,Business travel,Business,208,0,4,0,4,2,4,5,3,3,3,3,5,3,4,0,3.0,1
disloyal Customer,22,Business travel,Eco,1566,4,4,4,2,1,4,1,1,5,3,4,1,5,1,0,0.0,1
Loyal Customer,54,Business travel,Business,561,4,4,1,4,4,4,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,14,Personal Travel,Eco,1254,3,4,3,5,4,3,4,4,5,4,4,5,4,4,14,23.0,0
Loyal Customer,27,Personal Travel,Eco,1944,5,5,5,5,4,5,4,2,2,2,2,5,2,5,2,0.0,1
Loyal Customer,41,Business travel,Business,3885,4,4,5,4,2,5,5,4,4,4,4,3,4,5,6,0.0,1
Loyal Customer,69,Personal Travel,Eco,2162,3,5,3,3,1,3,4,1,3,3,3,5,4,1,1,6.0,0
Loyal Customer,35,Personal Travel,Eco,980,3,4,3,3,3,3,3,3,3,2,5,3,5,3,4,1.0,0
Loyal Customer,48,Business travel,Business,2150,4,4,4,4,2,4,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,19,Personal Travel,Eco,1899,1,5,1,3,4,1,4,4,3,2,4,4,4,4,14,1.0,0
Loyal Customer,11,Personal Travel,Eco,2632,5,5,5,5,5,4,4,5,5,5,5,4,5,5,6,0.0,1
Loyal Customer,34,Personal Travel,Eco,2240,0,5,0,3,5,0,3,5,4,4,5,4,4,5,60,56.0,1
Loyal Customer,47,Business travel,Business,3713,2,5,2,2,3,5,4,3,3,3,3,4,3,3,2,20.0,1
Loyal Customer,34,Business travel,Business,3334,3,3,3,3,3,4,4,4,4,4,5,4,4,5,89,122.0,1
Loyal Customer,57,Business travel,Business,460,1,1,1,1,5,5,5,3,3,4,3,4,3,5,2,0.0,1
Loyal Customer,31,Business travel,Business,1782,4,4,4,4,4,4,4,4,4,1,3,1,1,4,6,2.0,1
Loyal Customer,50,Business travel,Business,432,3,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,36,Personal Travel,Eco,1892,3,3,1,3,2,4,5,4,4,4,4,5,4,4,91,90.0,1
Loyal Customer,54,Business travel,Business,3606,2,5,5,5,3,4,3,2,2,2,2,3,2,1,0,0.0,0
Loyal Customer,62,Personal Travel,Eco,2582,4,4,4,4,1,2,5,4,4,4,4,4,4,2,32,31.0,1
Loyal Customer,19,Personal Travel,Eco,2715,1,2,1,4,2,1,2,2,1,1,3,1,4,2,0,0.0,0
Loyal Customer,24,Personal Travel,Eco Plus,1611,2,3,2,3,4,2,4,4,4,3,4,4,3,4,0,6.0,0
Loyal Customer,48,Business travel,Business,2826,2,2,2,2,5,5,5,5,5,5,5,3,5,5,7,0.0,1
Loyal Customer,59,Personal Travel,Eco,1392,3,4,3,5,4,3,4,4,3,4,4,3,4,4,0,8.0,0
Loyal Customer,57,Business travel,Business,3173,0,0,0,4,5,5,5,3,3,3,3,5,3,3,0,0.0,1
Loyal Customer,36,Business travel,Business,1667,3,3,5,3,4,5,4,5,5,5,5,3,5,4,43,27.0,1
disloyal Customer,25,Business travel,Eco,2058,3,3,3,4,4,3,4,4,1,5,4,1,3,4,49,37.0,0
Loyal Customer,8,Personal Travel,Eco,2070,2,2,2,2,4,5,4,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,64,Business travel,Business,2480,3,3,3,3,5,5,4,5,5,5,5,3,5,4,0,0.0,1
disloyal Customer,18,Business travel,Business,2773,5,3,5,3,5,5,4,5,5,2,5,3,5,5,0,0.0,1
Loyal Customer,44,Business travel,Business,2318,4,4,4,4,4,5,5,5,5,5,5,5,5,3,31,31.0,1
Loyal Customer,28,Business travel,Business,1028,1,1,1,1,4,4,4,4,4,5,1,1,3,4,5,4.0,1
Loyal Customer,61,Personal Travel,Eco,1334,2,5,2,3,5,2,5,5,3,2,4,5,5,5,71,64.0,0
disloyal Customer,24,Business travel,Eco,2049,4,0,4,4,1,4,1,1,4,3,5,4,5,1,51,50.0,0
Loyal Customer,17,Personal Travel,Eco,1825,5,4,5,4,4,5,4,4,4,2,1,1,2,4,0,0.0,1
Loyal Customer,8,Personal Travel,Eco,2477,3,4,3,4,3,3,3,3,2,2,3,2,4,3,5,1.0,0
Loyal Customer,24,Personal Travel,Eco,2872,2,5,2,1,4,2,4,4,5,2,5,3,2,4,0,0.0,0
Loyal Customer,50,Personal Travel,Eco,414,4,4,4,4,5,4,5,4,4,4,4,3,4,4,15,3.0,1
Loyal Customer,29,Personal Travel,Eco,1594,5,5,5,5,4,4,4,4,5,4,4,4,5,4,19,12.0,1
disloyal Customer,24,Business travel,Business,2250,5,0,4,1,2,4,2,2,4,2,4,4,4,2,0,0.0,1
Loyal Customer,47,Business travel,Business,2665,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,41,Personal Travel,Eco,2076,0,5,0,4,1,0,1,1,5,2,5,2,1,1,0,0.0,1
Loyal Customer,67,Personal Travel,Eco,2194,2,4,2,4,2,2,2,2,5,4,5,3,4,2,0,4.0,0
Loyal Customer,19,Personal Travel,Eco,2333,1,1,1,1,5,4,5,4,4,4,4,4,4,3,5,17.0,1
Loyal Customer,52,Personal Travel,Eco Plus,1914,5,4,5,3,4,5,4,4,3,5,5,4,5,4,0,0.0,1
Loyal Customer,23,Personal Travel,Eco,4105,0,5,1,4,1,1,1,1,5,5,4,3,5,1,0,0.0,1
Loyal Customer,54,Personal Travel,Eco,3198,2,3,2,3,5,2,5,5,2,3,4,2,4,5,13,1.0,0
Loyal Customer,32,Business travel,Business,1697,1,1,1,1,5,5,5,5,2,4,4,5,4,5,5,0.0,1
disloyal Customer,21,Business travel,Eco,1832,3,4,3,4,2,3,2,2,5,5,5,2,2,2,0,3.0,0
Loyal Customer,46,Business travel,Business,389,1,3,2,2,4,2,2,1,1,1,1,1,1,1,0,0.0,0
Loyal Customer,41,Business travel,Eco,1576,5,4,4,4,5,5,5,5,2,2,2,3,2,5,0,0.0,1
Loyal Customer,31,Business travel,Business,3032,4,1,4,4,4,4,4,4,5,5,4,4,5,4,0,0.0,1
Loyal Customer,63,Personal Travel,Eco,1548,3,5,3,1,1,3,1,1,4,4,4,5,5,1,0,0.0,0
Loyal Customer,55,Business travel,Business,608,3,3,3,3,4,4,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,24,Personal Travel,Eco,3354,4,4,4,4,3,4,5,2,2,2,2,5,2,5,25,28.0,1
Loyal Customer,24,Personal Travel,Eco,3314,1,4,0,1,1,0,1,1,5,2,5,5,4,1,0,0.0,0
Loyal Customer,51,Personal Travel,Eco,1127,2,4,2,3,3,2,3,3,3,1,3,3,3,3,0,3.0,0
Loyal Customer,48,Business travel,Business,2291,1,1,1,1,4,4,5,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,26,Personal Travel,Business,1583,5,5,5,3,1,5,1,1,5,4,5,2,5,1,24,0.0,1
Loyal Customer,57,Business travel,Business,1615,3,3,3,3,3,5,5,5,5,5,5,4,5,5,63,73.0,1
Loyal Customer,38,Business travel,Business,319,1,1,1,1,4,3,3,1,1,1,1,4,1,2,0,0.0,0
disloyal Customer,26,Business travel,Eco,2089,2,4,2,3,4,2,4,4,1,3,4,1,2,4,2,0.0,0
disloyal Customer,17,Business travel,Eco,1918,0,4,1,3,1,1,1,1,3,5,4,3,4,1,0,0.0,1
Loyal Customer,7,Personal Travel,Eco,1832,4,4,4,4,3,4,5,4,4,4,4,4,4,4,0,9.0,1
Loyal Customer,39,Business travel,Business,1186,5,5,2,5,3,5,5,5,5,5,5,3,5,3,58,40.0,1
Loyal Customer,48,Business travel,Business,2419,3,3,3,3,5,4,5,4,4,4,4,4,4,3,6,1.0,1
disloyal Customer,22,Business travel,Eco,1324,1,0,1,2,3,1,2,3,1,2,4,5,5,3,0,0.0,0
Loyal Customer,38,Business travel,Eco,1313,4,1,3,3,4,4,4,4,4,4,3,5,2,4,3,14.0,1
Loyal Customer,34,Business travel,Eco,1102,4,2,4,2,4,4,4,4,4,2,1,5,1,4,0,0.0,1
disloyal Customer,21,Business travel,Business,2108,5,0,5,2,4,5,4,4,5,4,4,3,4,4,0,0.0,1
Loyal Customer,44,Business travel,Business,2745,3,3,4,3,5,3,4,5,5,4,5,2,5,3,74,82.0,1
disloyal Customer,10,Business travel,Eco,2065,3,0,3,1,4,3,4,4,4,2,4,4,4,4,0,0.0,0
disloyal Customer,14,Business travel,Eco,1582,3,0,4,3,2,4,2,2,4,2,5,5,1,2,0,2.0,0
Loyal Customer,49,Business travel,Business,769,4,4,4,4,3,5,5,4,4,4,4,5,4,3,0,2.0,1
Loyal Customer,15,Personal Travel,Business,1813,0,0,0,3,4,4,5,3,3,2,2,5,3,4,18,14.0,1
Loyal Customer,56,Personal Travel,Eco,2525,4,4,4,4,2,1,4,2,2,2,2,2,2,5,3,0.0,1
Loyal Customer,9,Personal Travel,Eco Plus,1765,2,4,2,2,4,2,4,4,5,4,5,4,4,4,78,72.0,0
Loyal Customer,14,Personal Travel,Eco,2945,4,5,4,2,1,4,1,1,5,2,3,3,5,1,0,0.0,0
Loyal Customer,54,Business travel,Eco,312,4,3,3,3,2,2,3,4,4,4,4,1,4,4,58,55.0,1
Loyal Customer,29,Business travel,Business,4740,3,4,2,2,3,3,3,3,4,2,3,2,3,3,3,10.0,0
Loyal Customer,54,Business travel,Eco,1944,1,0,0,3,3,1,3,3,3,5,4,1,3,3,2,0.0,0
Loyal Customer,23,Personal Travel,Eco,3054,5,5,5,5,2,5,4,5,5,5,5,3,5,4,14,24.0,1
disloyal Customer,33,Business travel,Business,1314,3,3,3,2,5,3,1,5,4,3,4,5,4,5,0,0.0,0
Loyal Customer,42,Business travel,Business,3413,3,3,3,3,4,4,4,5,5,5,5,4,5,4,0,0.0,1
disloyal Customer,20,Business travel,Eco,2401,2,2,2,4,5,2,5,5,2,4,3,3,4,5,60,56.0,0
Loyal Customer,63,Personal Travel,Eco,1231,4,4,4,1,5,5,3,1,1,4,4,1,1,5,0,0.0,0
Loyal Customer,62,Personal Travel,Eco,1120,3,5,3,4,4,4,5,1,1,3,1,3,1,3,0,49.0,0
Loyal Customer,63,Personal Travel,Eco,1986,3,5,3,1,5,3,5,5,5,2,4,5,5,5,70,105.0,0
Loyal Customer,14,Personal Travel,Eco,2078,4,4,4,1,3,4,3,3,4,5,5,4,5,3,0,20.0,1
Loyal Customer,22,Personal Travel,Eco,1516,2,5,2,4,1,2,1,1,5,4,5,5,5,1,0,0.0,0
Loyal Customer,7,Personal Travel,Eco,1873,1,1,5,1,2,4,2,5,5,5,5,1,5,4,0,0.0,1
disloyal Customer,8,Business travel,Eco,1909,2,2,2,3,5,2,5,5,3,5,3,4,4,5,0,0.0,0
disloyal Customer,20,Business travel,Business,2601,4,4,4,2,2,4,5,2,3,3,5,3,5,2,0,0.0,1
Loyal Customer,55,Business travel,Business,491,3,3,2,3,3,5,5,4,4,4,4,4,4,5,12,7.0,1
Loyal Customer,56,Personal Travel,Business,1435,4,4,4,3,4,4,4,5,5,4,5,4,5,4,0,0.0,1
disloyal Customer,18,Business travel,Eco,2017,2,0,2,3,1,2,1,1,5,3,1,3,4,1,53,46.0,0
Loyal Customer,28,Business travel,Business,4262,5,5,5,5,5,5,5,5,4,2,5,3,5,5,0,0.0,1
Loyal Customer,59,Personal Travel,Eco,334,5,5,5,5,4,4,4,5,5,5,5,3,5,4,4,0.0,1
Loyal Customer,43,Business travel,Business,2232,2,2,2,2,4,5,4,4,4,4,4,2,4,1,0,0.0,1
disloyal Customer,25,Business travel,Eco,2214,1,1,1,4,5,1,5,5,1,1,3,3,4,5,0,0.0,0
Loyal Customer,54,Personal Travel,Eco,689,3,5,3,4,2,3,4,5,5,3,5,4,5,5,5,16.0,0
disloyal Customer,25,Business travel,Business,2076,4,4,4,2,3,4,3,3,5,4,5,4,4,3,12,0.0,1
disloyal Customer,20,Business travel,Eco,1992,2,0,2,3,4,2,4,4,3,5,1,4,5,4,95,93.0,0
Loyal Customer,50,Business travel,Business,2144,4,3,3,3,4,3,4,4,4,4,4,4,4,2,44,40.0,0
Loyal Customer,9,Personal Travel,Eco Plus,1934,3,5,4,3,2,4,3,2,4,5,4,3,5,2,0,0.0,0
disloyal Customer,27,Business travel,Business,1216,5,5,5,1,3,5,3,3,5,2,5,4,5,3,23,20.0,1
disloyal Customer,30,Business travel,Business,1924,4,3,3,4,1,3,2,1,3,2,4,3,4,1,8,0.0,1
Loyal Customer,37,Personal Travel,Eco,999,2,5,2,3,2,2,2,2,5,3,5,2,2,2,36,29.0,0
disloyal Customer,23,Business travel,Eco,1747,1,0,0,5,5,0,5,5,3,2,2,5,1,5,0,0.0,0
Loyal Customer,59,Business travel,Business,3704,0,4,0,2,3,5,4,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,53,Business travel,Business,1919,1,1,1,1,4,4,4,1,1,1,1,2,1,2,46,35.0,0
Loyal Customer,54,Personal Travel,Eco,1652,3,4,3,3,3,3,3,3,3,2,5,5,5,3,0,0.0,0
Loyal Customer,36,Business travel,Business,2315,1,1,2,1,2,1,5,5,5,5,5,5,5,2,0,8.0,1
Loyal Customer,15,Personal Travel,Eco Plus,1997,1,3,1,3,1,1,3,1,3,4,3,2,3,1,2,10.0,0
Loyal Customer,37,Business travel,Business,471,1,1,1,1,4,4,5,4,4,4,4,5,4,5,7,0.0,1
Loyal Customer,43,Business travel,Business,810,2,2,2,2,5,4,5,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,20,Business travel,Business,3842,3,2,2,2,3,3,3,3,3,1,4,2,3,3,0,0.0,0
Loyal Customer,32,Personal Travel,Business,1915,2,3,2,5,3,2,3,3,1,3,4,5,5,3,7,8.0,0
Loyal Customer,23,Business travel,Eco,1304,2,5,5,5,2,2,3,2,3,2,3,2,4,2,0,0.0,0
Loyal Customer,33,Business travel,Eco,1912,5,4,2,2,5,4,5,5,2,4,4,2,4,5,49,37.0,1
Loyal Customer,42,Personal Travel,Eco,790,4,4,4,4,4,4,4,4,1,3,5,4,1,4,2,0.0,1
Loyal Customer,31,Business travel,Eco,2225,0,0,0,3,2,3,2,2,3,4,4,1,3,2,5,0.0,1
Loyal Customer,34,Personal Travel,Eco,2103,3,5,3,3,2,3,2,2,4,5,4,5,5,2,0,0.0,0
Loyal Customer,51,Business travel,Business,827,1,3,3,3,3,4,3,1,1,1,1,3,1,4,13,2.0,0
Loyal Customer,41,Business travel,Business,1049,3,3,3,3,4,5,5,5,5,5,5,4,5,3,61,65.0,1
Loyal Customer,27,Personal Travel,Eco,2455,4,4,4,1,5,4,5,5,4,2,2,3,1,5,63,84.0,0
Loyal Customer,12,Personal Travel,Eco,2934,3,3,1,3,2,2,2,2,4,3,5,4,4,2,0,7.0,1
disloyal Customer,39,Business travel,Eco,1722,1,2,1,3,5,1,5,5,2,4,3,1,4,5,51,111.0,0
Loyal Customer,59,Business travel,Business,403,2,2,2,2,4,4,5,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,57,Business travel,Business,912,2,2,2,2,5,5,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,28,Business travel,Business,1989,2,3,3,3,2,2,2,2,3,4,3,2,3,2,3,19.0,0
Loyal Customer,53,Business travel,Business,234,2,5,5,5,3,4,4,2,2,3,2,4,2,3,24,23.0,0
Loyal Customer,42,Business travel,Eco,1998,5,3,3,3,5,5,5,5,1,2,2,3,4,5,0,0.0,1
Loyal Customer,35,Personal Travel,Eco,2296,4,4,4,4,2,5,5,5,5,4,5,3,5,3,14,11.0,1
Loyal Customer,18,Personal Travel,Eco,2146,4,3,4,3,4,4,4,4,2,4,5,1,4,4,0,0.0,1
Loyal Customer,67,Personal Travel,Eco,951,5,3,5,4,3,4,3,5,5,5,4,2,5,3,0,0.0,1
Loyal Customer,22,Business travel,Eco Plus,2247,4,2,2,2,4,4,5,4,4,1,2,3,5,4,2,0.0,1
Loyal Customer,43,Business travel,Business,2393,0,4,1,5,5,5,5,2,2,2,2,3,2,4,0,4.0,1
Loyal Customer,56,Business travel,Business,249,5,5,5,5,2,4,4,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,48,Personal Travel,Eco Plus,561,4,1,1,1,3,5,2,4,4,4,4,5,4,1,0,0.0,1
Loyal Customer,25,Business travel,Business,3600,1,1,1,1,5,5,5,5,4,2,5,4,5,5,5,3.0,1
Loyal Customer,23,Personal Travel,Eco,1996,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,44,Business travel,Eco,2252,4,4,4,4,5,4,5,5,3,1,4,1,3,5,0,24.0,0
Loyal Customer,46,Personal Travel,Eco Plus,1282,5,4,4,4,5,5,5,5,2,3,4,1,4,5,0,0.0,1
Loyal Customer,52,Personal Travel,Eco,395,4,4,4,4,3,5,5,4,4,4,4,5,4,3,0,0.0,1
disloyal Customer,35,Business travel,Business,2902,2,2,2,5,3,2,3,3,4,5,5,3,5,3,0,0.0,0
Loyal Customer,49,Business travel,Business,3190,3,3,3,3,4,5,5,4,4,4,4,4,4,4,0,0.0,1
disloyal Customer,28,Business travel,Eco,2293,2,2,2,3,5,2,2,5,4,3,3,2,3,5,7,7.0,0
Loyal Customer,55,Personal Travel,Eco,1396,3,5,3,4,4,3,1,3,3,3,3,3,3,4,12,4.0,0
Loyal Customer,42,Business travel,Business,818,1,1,5,1,3,4,4,5,5,5,5,4,5,4,0,0.0,1
Loyal Customer,53,Business travel,Business,2215,5,5,5,5,5,4,4,5,5,4,5,3,5,4,0,0.0,1
Loyal Customer,20,Personal Travel,Eco,1648,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,32,Personal Travel,Eco,1238,4,4,4,4,2,4,2,2,4,5,4,4,3,2,0,0.0,0
Loyal Customer,38,Business travel,Eco,1348,3,4,4,4,3,3,3,3,4,5,4,2,4,3,85,89.0,0
Loyal Customer,36,Business travel,Business,1246,3,3,3,3,5,5,5,5,5,4,5,4,5,4,2,15.0,1
Loyal Customer,36,Business travel,Business,1820,4,4,4,4,3,4,4,5,5,5,5,5,5,3,23,25.0,1
Loyal Customer,26,Personal Travel,Eco,1776,4,4,4,4,5,2,5,5,5,4,5,3,5,5,0,0.0,1
Loyal Customer,63,Personal Travel,Eco,305,4,5,4,3,4,4,4,2,2,4,2,4,2,5,36,41.0,0
disloyal Customer,25,Business travel,Eco,2049,3,3,3,4,2,3,2,2,1,4,1,2,4,2,0,2.0,0
disloyal Customer,14,Business travel,Eco,2255,3,4,4,2,1,4,1,1,2,4,5,1,3,1,0,0.0,0
Loyal Customer,47,Business travel,Eco,1829,4,4,4,4,4,4,4,4,2,2,4,1,3,4,0,0.0,0
Loyal Customer,52,Business travel,Business,2478,1,1,1,1,2,5,5,4,4,4,4,3,4,3,3,0.0,1
Loyal Customer,23,Business travel,Business,1737,5,5,5,5,4,4,4,4,5,2,4,5,4,4,4,6.0,1
Loyal Customer,52,Personal Travel,Eco,610,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0.0,1
