Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,9,Personal Travel,Eco,1580,0,4,0,4,3,4,3,3,3,3,5,4,2,3,1,5.0,1
Loyal Customer,22,Personal Travel,Eco Plus,2649,0,4,0,4,5,0,5,5,3,5,4,3,5,5,0,1.0,1
Loyal Customer,29,Personal Travel,Eco,2391,0,4,0,4,0,2,2,3,3,5,5,2,5,2,158,222.0,1
Loyal Customer,20,Personal Travel,Eco,2575,0,4,0,4,5,4,5,5,5,2,4,3,4,5,0,8.0,1
Loyal Customer,20,Personal Travel,Eco Plus,2446,0,4,0,4,3,4,3,3,4,4,5,3,5,3,26,32.0,1
Loyal Customer,32,Personal Travel,Eco,1940,0,4,0,4,3,0,1,3,3,4,4,4,5,3,0,0.0,1
Loyal Customer,41,Personal Travel,Eco,2350,0,4,0,4,3,0,3,3,1,2,1,3,5,3,0,0.0,1
Loyal Customer,21,Personal Travel,Eco,2082,0,4,0,4,2,0,2,2,4,5,3,4,4,2,14,29.0,1
Loyal Customer,14,Personal Travel,Eco,1757,0,4,0,4,4,0,4,4,3,4,4,4,5,4,0,0.0,1
Loyal Customer,50,Personal Travel,Business,722,0,4,0,4,3,4,5,2,2,0,2,4,2,5,0,0.0,1
Loyal Customer,63,Personal Travel,Business,714,0,4,0,4,2,5,4,1,1,0,1,3,1,5,0,0.0,1
Loyal Customer,21,Personal Travel,Eco,2371,0,4,0,4,2,0,2,2,4,2,4,2,4,2,0,0.0,1
Loyal Customer,42,Personal Travel,Eco,2315,0,4,0,4,3,0,3,3,3,4,5,4,4,3,1,0.0,1
Loyal Customer,42,Personal Travel,Eco Plus,618,0,4,0,4,2,5,5,2,2,0,2,5,2,5,0,0.0,1
Loyal Customer,22,Personal Travel,Eco,1388,0,4,0,4,4,0,4,4,3,4,4,5,4,4,2,0.0,1
Loyal Customer,41,Personal Travel,Eco,1986,0,4,0,4,5,0,3,5,5,4,4,5,5,5,0,0.0,1
Loyal Customer,69,Personal Travel,Eco Plus,562,0,4,0,4,5,3,4,5,5,0,5,4,5,1,4,0.0,1
Loyal Customer,21,Personal Travel,Eco Plus,1762,0,4,0,4,2,0,5,2,3,5,4,4,4,2,0,0.0,1
Loyal Customer,33,Personal Travel,Eco,2142,0,4,0,4,5,0,5,5,4,3,4,3,3,5,2,4.0,1
Loyal Customer,23,Personal Travel,Eco,2135,0,4,0,4,4,0,4,4,5,4,4,4,4,4,0,0.0,1
Loyal Customer,69,Personal Travel,Eco,1832,0,4,0,4,1,0,1,1,3,4,5,5,5,1,14,0.0,1
Loyal Customer,38,Personal Travel,Eco,2001,0,4,0,4,1,0,1,1,4,4,4,5,4,1,13,1.0,1
Loyal Customer,60,Personal Travel,Business,503,0,4,0,4,4,3,4,3,3,0,3,1,3,4,20,4.0,1
Loyal Customer,44,Personal Travel,Eco,467,0,4,0,4,3,4,5,5,5,0,2,3,5,4,0,0.0,1
Loyal Customer,54,Personal Travel,Eco,1445,0,4,0,4,4,0,4,4,3,5,4,5,5,4,20,19.0,1
Loyal Customer,17,Personal Travel,Eco Plus,1191,0,4,0,4,1,0,3,1,4,3,5,5,5,1,0,0.0,1
Loyal Customer,58,Personal Travel,Eco,1208,0,4,0,4,3,0,3,3,5,5,4,4,5,3,0,0.0,1
Loyal Customer,68,Personal Travel,Eco,431,0,4,0,4,5,5,4,3,3,0,3,3,3,4,0,0.0,1
Loyal Customer,17,Personal Travel,Eco,1194,0,4,0,4,4,0,4,4,4,3,3,1,3,4,14,14.0,1
Loyal Customer,44,Personal Travel,Eco,418,0,4,0,4,3,4,5,2,2,0,2,4,2,4,0,0.0,1
Loyal Customer,17,Personal Travel,Eco,1073,0,4,0,4,2,0,2,2,3,4,5,4,5,2,0,0.0,1
Loyal Customer,37,Personal Travel,Eco,1559,0,4,0,4,5,0,5,5,1,3,3,3,3,5,0,0.0,1
Loyal Customer,70,Personal Travel,Eco,359,0,4,0,4,2,4,5,3,3,0,3,5,3,5,0,0.0,1
Loyal Customer,39,Personal Travel,Eco,1325,0,4,0,4,1,0,5,1,4,4,2,3,2,1,12,0.0,1
Loyal Customer,37,Personal Travel,Eco Plus,1897,0,4,0,4,5,0,5,5,4,3,1,4,3,5,3,0.0,1
Loyal Customer,19,Personal Travel,Eco,1549,0,4,0,4,2,0,2,2,2,2,4,2,4,2,0,0.0,1
Loyal Customer,63,Personal Travel,Eco,299,0,4,0,4,3,4,4,1,1,0,1,3,1,4,12,0.0,1
Loyal Customer,33,Personal Travel,Eco,1478,0,4,0,4,1,0,1,1,5,4,5,3,5,1,0,0.0,1
Loyal Customer,41,Personal Travel,Eco,1572,0,4,0,4,3,0,3,3,3,2,5,3,5,3,0,0.0,1
Loyal Customer,67,Personal Travel,Eco,282,0,4,0,4,4,5,5,1,1,0,1,5,1,3,0,0.0,1
Loyal Customer,65,Personal Travel,Eco,1784,0,4,0,4,5,0,4,5,4,4,4,5,4,5,0,0.0,1
Loyal Customer,37,Personal Travel,Eco Plus,977,0,4,0,4,3,0,3,3,5,3,5,4,4,3,0,0.0,1
